First,Second,Mean,Type,Cal.,Latitude,Longitude,Mean time,Local time,Latitude,Longitude
9/9/2008 14:57,9/10/2008 2:14,9/9/2008 20:36,Midnight,-6.2,nan,50.271,9/9/2008 14:37,2008-09-09 17:57,,50.168
9/10/2008 2:14,9/10/2008 14:53,9/10/2008 8:34,Midday,-6.2,nan,50.728,,,,
9/10/2008 14:53,9/11/2008 2:07,9/10/2008 20:30,Midnight,-6.2,nan,51.684,9/10/2008 14:32,2008-09-10 17:57,,51.206
9/11/2008 2:07,9/11/2008 14:51,9/11/2008 8:29,Midday,-6.2,nan,51.890,,,,
9/11/2008 14:51,9/12/2008 1:36,9/11/2008 20:14,Midnight,-6.2,nan,55.597,9/11/2008 14:22,2008-09-11 17:57,,53.743
9/12/2008 1:36,9/12/2008 14:23,9/12/2008 8:00,Midday,-6.2,nan,59.054,,,,
9/12/2008 14:23,9/13/2008 1:14,9/12/2008 19:49,Midnight,-6.2,nan,61.760,9/12/2008 13:54,2008-09-12 17:56,,60.407
9/13/2008 1:14,9/13/2008 13:47,9/13/2008 7:31,Midday,-6.2,nan,66.217,,,,
9/13/2008 13:47,9/14/2008 0:54,9/13/2008 19:21,Midnight,-6.2,nan,68.673,9/13/2008 13:26,2008-09-13 17:56,,67.445
9/14/2008 0:54,9/14/2008 13:39,9/14/2008 7:17,Midday,-6.2,nan,69.629,,,,
9/14/2008 13:39,9/15/2008 0:54,9/14/2008 19:17,Midnight,-6.2,nan,69.584,9/14/2008 13:17,2008-09-14 17:55,,69.606
9/15/2008 0:54,9/15/2008 13:43,9/15/2008 7:19,Midday,-6.2,nan,69.039,,,,
9/15/2008 13:43,9/16/2008 0:54,9/15/2008 19:19,Midnight,-6.2,nan,68.995,9/15/2008 13:19,2008-09-15 17:55,,69.017
9/16/2008 0:54,9/16/2008 13:42,9/16/2008 7:18,Midday,-6.2,nan,69.200,,,,
9/16/2008 13:42,9/17/2008 0:53,9/16/2008 19:18,Midnight,-6.2,nan,69.156,9/16/2008 13:18,2008-09-16 17:55,,69.178
9/17/2008 0:53,9/17/2008 13:42,9/17/2008 7:18,Midday,-6.2,nan,69.111,,,,
9/17/2008 13:42,9/18/2008 0:54,9/17/2008 19:18,Midnight,-6.2,nan,69.066,9/17/2008 13:18,2008-09-17 17:54,,69.089
9/18/2008 0:54,9/18/2008 13:37,9/18/2008 7:16,Midday,-6.2,nan,69.522,,,,
9/18/2008 13:37,9/19/2008 0:34,9/18/2008 19:06,Midnight,-6.2,nan,71.978,9/18/2008 13:11,2008-09-18 17:54,,70.750
9/19/2008 0:34,9/19/2008 13:22,9/19/2008 6:58,Midday,-6.2,nan,73.934,,,,
9/19/2008 13:22,9/20/2008 0:25,9/19/2008 18:54,Midnight,-6.2,nan,74.890,9/19/2008 12:56,2008-09-19 17:54,,74.412
9/20/2008 0:25,9/20/2008 13:20,9/20/2008 6:53,Midday,-6.2,nan,75.095,,,,
9/20/2008 13:20,9/21/2008 0:06,9/20/2008 18:43,Midnight,-6.2,nan,77.552,9/20/2008 12:48,2008-09-20 17:53,,76.324
9/21/2008 0:06,9/21/2008 13:13,9/21/2008 6:40,Midday,-6.2,nan,78.258,,,,
9/21/2008 13:13,9/22/2008 0:04,9/21/2008 18:39,Midnight,-6.2,nan,78.463,9/21/2008 12:39,2008-09-21 17:53,,78.361
9/22/2008 0:04,9/22/2008 13:03,9/22/2008 6:34,Midday,-6.2,nan,79.670,,,,
9/22/2008 13:03,9/22/2008 23:55,9/22/2008 18:29,Midnight,-6.2,nan,80.876,9/22/2008 12:32,2008-09-22 17:53,,80.273
9/22/2008 23:55,9/23/2008 13:00,9/23/2008 6:28,Midday,-6.2,nan,81.082,,,,
9/23/2008 13:00,9/23/2008 23:54,9/23/2008 18:27,Midnight,-6.2,nan,81.289,9/23/2008 12:28,2008-09-23 17:52,,81.186
9/23/2008 23:54,9/24/2008 13:00,9/24/2008 6:27,Midday,-6.2,nan,81.245,,,,
9/24/2008 13:00,9/25/2008 0:04,9/24/2008 18:32,Midnight,-6.2,nan,79.952,9/24/2008 12:30,2008-09-24 17:52,,80.598
9/25/2008 0:04,9/25/2008 13:10,9/25/2008 6:37,Midday,-6.2,nan,78.658,,,,
9/25/2008 13:10,9/26/2008 0:07,9/25/2008 18:39,Midnight,-6.2,nan,78.115,9/25/2008 12:38,2008-09-25 17:52,,78.387
9/26/2008 0:07,9/26/2008 13:13,9/26/2008 6:40,Midday,-6.2,nan,77.822,,,,
9/26/2008 13:13,9/27/2008 0:08,9/26/2008 18:41,Midnight,-6.2,nan,77.530,9/26/2008 12:41,2008-09-26 17:51,,77.676
9/27/2008 0:08,9/27/2008 13:13,9/27/2008 6:41,Midday,-6.2,nan,77.487,,,,
9/27/2008 13:13,9/28/2008 0:04,9/27/2008 18:39,Midnight,-6.2,nan,77.945,9/27/2008 12:40,2008-09-27 17:51,,77.716
9/28/2008 0:04,9/28/2008 13:12,9/28/2008 6:38,Midday,-6.2,nan,78.153,,,,
9/28/2008 13:12,9/28/2008 23:57,9/28/2008 18:35,Midnight,-6.2,nan,78.862,9/28/2008 12:37,2008-09-28 17:51,,78.507
9/28/2008 23:57,9/29/2008 13:11,9/29/2008 6:34,Midday,-6.2,nan,79.070,,,,
9/29/2008 13:11,9/29/2008 23:56,9/29/2008 18:34,Midnight,-6.2,nan,79.029,9/29/2008 12:34,2008-09-29 17:50,,79.050
9/29/2008 23:56,9/30/2008 13:13,9/30/2008 6:35,Midday,-6.2,nan,78.738,,,,
9/30/2008 13:13,10/1/2008 0:13,9/30/2008 18:43,Midnight,-6.2,nan,76.697,9/30/2008 12:39,2008-09-30 17:50,,77.718
10/1/2008 0:13,10/1/2008 13:22,10/1/2008 6:48,Midday,-6.2,nan,75.407,,,,
10/1/2008 13:22,10/2/2008 0:14,10/1/2008 18:48,Midnight,-6.2,nan,75.367,10/1/2008 12:48,2008-10-01 17:50,,75.387
10/2/2008 0:14,10/2/2008 13:43,10/2/2008 6:59,Midday,-6.2,nan,72.576,,,,
10/2/2008 13:43,10/3/2008 0:14,10/2/2008 18:59,Midnight,-6.2,nan,72.537,10/2/2008 12:59,2008-10-02 17:49,,72.557
10/3/2008 0:14,10/3/2008 13:42,10/3/2008 6:58,Midday,-6.2,nan,72.748,,,,
10/3/2008 13:42,10/4/2008 0:14,10/3/2008 18:58,Midnight,-6.2,nan,72.710,10/3/2008 12:58,2008-10-03 17:49,,72.729
10/4/2008 0:14,10/4/2008 13:39,10/4/2008 6:57,Midday,-6.2,nan,72.921,,,,
10/4/2008 13:39,10/5/2008 0:13,10/4/2008 18:56,Midnight,-6.2,nan,73.133,10/4/2008 12:57,2008-10-04 17:49,,73.027
10/5/2008 0:13,10/5/2008 13:43,10/5/2008 6:58,Midday,-6.2,nan,72.596,,,,
10/5/2008 13:43,10/6/2008 0:07,10/5/2008 18:55,Midnight,-6.2,nan,73.309,10/5/2008 12:57,2008-10-05 17:49,,72.952
10/6/2008 0:07,10/6/2008 13:42,10/6/2008 6:55,Midday,-6.2,nan,73.272,,,,
10/6/2008 13:42,10/6/2008 23:54,10/6/2008 18:48,Midnight,-6.2,nan,74.986,10/6/2008 12:52,2008-10-06 17:48,,74.129
10/6/2008 23:54,10/7/2008 13:43,10/7/2008 6:49,Midday,-6.2,nan,74.700,,,,
10/7/2008 13:43,10/8/2008 0:04,10/7/2008 18:54,Midnight,-6.2,nan,73.415,10/7/2008 12:51,2008-10-07 17:48,,74.057
10/8/2008 0:04,10/8/2008 13:47,10/8/2008 6:56,Midday,-6.2,nan,72.879,,,,
10/8/2008 13:47,10/9/2008 0:00,10/8/2008 18:54,Midnight,-6.2,nan,73.345,10/8/2008 12:55,2008-10-08 17:47,,73.112
10/9/2008 0:00,10/9/2008 13:43,10/9/2008 6:52,Midday,-6.2,-38.159,73.811,,,,
10/9/2008 13:43,10/9/2008 23:57,10/9/2008 18:50,Midnight,-6.2,-38.277,74.278,10/9/2008 12:51,2008-10-09 17:47,-38.218,74.044
10/9/2008 23:57,10/10/2008 14:00,10/10/2008 6:59,Midday,-6.2,nan,71.994,,,,
10/10/2008 14:00,10/11/2008 0:14,10/10/2008 19:07,Midnight,-6.2,-37.239,69.961,10/10/2008 13:03,2008-10-10 17:47,,70.978
10/11/2008 0:14,10/11/2008 14:03,10/11/2008 7:09,Midday,-6.2,-38.513,69.429,,,,
10/11/2008 14:03,10/12/2008 0:10,10/11/2008 19:07,Midnight,-6.2,-38.616,69.897,10/11/2008 13:08,2008-10-11 17:46,-38.565,69.663
10/12/2008 0:10,10/12/2008 14:03,10/12/2008 7:07,Midday,-6.2,-39.046,69.866,,,,
10/12/2008 14:03,10/13/2008 0:14,10/12/2008 19:09,Midnight,-6.2,-36.112,69.336,10/12/2008 13:08,2008-10-12 17:46,-37.579,69.601
10/13/2008 0:14,10/13/2008 14:03,10/13/2008 7:09,Midday,-6.2,-36.597,69.306,,,,
10/13/2008 14:03,10/14/2008 0:04,10/13/2008 19:04,Midnight,-6.2,-38.920,70.526,10/13/2008 13:06,2008-10-13 17:46,-37.759,69.916
10/14/2008 0:04,10/14/2008 14:03,10/14/2008 7:04,Midday,-6.2,-39.312,70.497,,,,
10/14/2008 14:03,10/15/2008 0:06,10/14/2008 19:05,Midnight,-6.2,-37.325,70.219,10/14/2008 13:04,2008-10-14 17:46,-38.319,70.358
10/15/2008 0:06,10/15/2008 14:03,10/15/2008 7:05,Midday,-6.2,-37.745,70.191,,,,
10/15/2008 14:03,10/16/2008 0:05,10/15/2008 19:04,Midnight,-6.2,-37.172,70.414,10/15/2008 13:05,2008-10-15 17:46,-37.458,70.303
10/16/2008 0:05,10/16/2008 14:12,10/16/2008 7:09,Midday,-6.2,-40.163,69.138,,,,
10/16/2008 14:12,10/17/2008 0:00,10/16/2008 19:06,Midnight,-6.2,-40.819,69.862,10/16/2008 13:08,2008-10-16 17:46,-40.491,69.500
10/17/2008 0:00,10/17/2008 14:10,10/17/2008 7:05,Midday,-6.2,-39.951,70.086,,,,
10/17/2008 14:10,10/17/2008 23:57,10/17/2008 19:04,Midnight,-6.2,-40.014,70.312,10/17/2008 13:05,2008-10-17 17:45,-39.982,70.199
10/17/2008 23:57,10/18/2008 14:14,10/18/2008 7:06,Midday,-6.2,-41.459,69.788,,,,
10/18/2008 14:14,10/18/2008 23:55,10/18/2008 19:05,Midnight,-6.2,-40.944,70.014,10/18/2008 13:05,2008-10-18 17:45,-41.202,69.901
10/18/2008 23:55,10/19/2008 14:14,10/19/2008 7:05,Midday,-6.2,-41.233,69.992,,,,
10/19/2008 14:14,10/19/2008 23:55,10/19/2008 19:05,Midnight,-6.2,-40.186,69.969,10/19/2008 13:05,2008-10-19 17:45,-40.709,69.981
10/19/2008 23:55,10/20/2008 14:14,10/20/2008 7:05,Midday,-6.2,-40.481,69.948,,,,
10/20/2008 14:14,10/20/2008 23:50,10/20/2008 19:02,Midnight,-6.2,-41.062,70.677,10/20/2008 13:04,2008-10-20 17:45,-40.771,70.313
10/20/2008 23:50,10/21/2008 14:20,10/21/2008 7:05,Midday,-6.2,-42.330,69.907,,,,
10/21/2008 14:20,10/21/2008 23:54,10/21/2008 19:07,Midnight,-6.2,-40.860,69.388,10/21/2008 13:06,2008-10-21 17:45,-41.595,69.648
10/21/2008 23:54,10/22/2008 14:19,10/22/2008 7:07,Midday,-6.2,-40.619,69.369,,,,
10/22/2008 14:19,10/22/2008 23:45,10/22/2008 19:02,Midnight,-6.2,-42.135,70.601,10/22/2008 13:05,2008-10-22 17:44,-41.377,69.985
10/22/2008 23:45,10/23/2008 14:14,10/23/2008 7:00,Midday,-6.2,-40.936,71.084,,,,
10/23/2008 14:14,10/23/2008 23:37,10/23/2008 18:56,Midnight,-6.2,-41.933,72.068,10/23/2008 12:58,2008-10-23 17:44,-41.435,71.576
10/23/2008 23:37,10/24/2008 14:13,10/24/2008 6:55,Midday,-6.2,-41.704,72.302,,,,
10/24/2008 14:13,10/24/2008 23:38,10/24/2008 18:56,Midnight,-6.2,-40.808,72.037,10/24/2008 12:56,2008-10-24 17:44,-41.256,72.169
10/24/2008 23:38,10/25/2008 14:13,10/25/2008 6:56,Midday,-6.2,-41.052,72.023,,,,
10/25/2008 14:13,10/25/2008 23:35,10/25/2008 18:54,Midnight,-6.2,-41.102,72.509,10/25/2008 12:55,2008-10-25 17:44,-41.077,72.266
10/25/2008 23:35,10/26/2008 14:22,10/26/2008 6:59,Midday,-6.2,-43.072,71.246,,,,
10/26/2008 14:22,10/26/2008 23:35,10/26/2008 18:59,Midnight,-6.2,-42.248,71.234,10/26/2008 12:59,2008-10-26 17:44,-42.660,71.240
10/26/2008 23:35,10/27/2008 14:13,10/27/2008 6:54,Midday,-6.2,-40.264,72.473,,,,
10/27/2008 14:13,10/27/2008 23:25,10/27/2008 18:49,Midnight,-6.2,-42.072,73.713,10/27/2008 12:52,2008-10-27 17:44,-41.168,73.093
10/27/2008 23:25,10/28/2008 14:17,10/28/2008 6:51,Midday,-6.2,-42.688,73.203,,,,
10/28/2008 14:17,10/28/2008 22:54,10/28/2008 18:36,Midnight,-6.2,-47.732,76.944,10/28/2008 12:44,2008-10-28 17:44,-45.210,75.074
10/28/2008 22:54,10/29/2008 13:30,10/29/2008 6:12,Midday,-6.2,,82.936,,,,
10/29/2008 13:30,10/29/2008 20:45,10/29/2008 17:08,Midnight,-6.2,-57.077,98.930,10/29/2008 11:40,2008-10-29 17:44,,90.933
10/29/2008 20:45,10/30/2008 12:22,10/30/2008 4:34,Midday,-6.2,,107.423,,,,
10/30/2008 12:22,10/30/2008 18:40,10/30/2008 15:31,Midnight,-6.2,-60.976,123.168,10/30/2008 10:03,2008-10-30 17:44,,115.296
10/30/2008 18:40,10/31/2008 11:49,10/31/2008 3:15,Midday,-6.2,-58.654,127.163,,,,
10/31/2008 11:49,10/31/2008 17:55,10/31/2008 14:52,Midnight,-6.2,-61.283,132.909,10/31/2008 9:04,2008-10-31 17:44,-59.968,130.036
10/31/2008 17:55,11/1/2008 11:30,11/1/2008 2:43,Midday,-6.2,-60.061,135.155,,,,
11/1/2008 11:30,11/1/2008 17:27,11/1/2008 14:29,Midnight,-6.2,-61.333,138.653,11/1/2008 8:36,2008-11-01 17:43,-60.697,136.904
11/1/2008 17:27,11/2/2008 11:47,11/2/2008 2:37,Midday,-6.2,-62.198,136.651,,,,
11/2/2008 11:47,11/2/2008 17:30,11/2/2008 14:39,Midnight,-6.2,-61.687,136.150,11/2/2008 8:38,2008-11-02 17:44,-61.942,136.400
11/2/2008 17:30,11/3/2008 11:43,11/3/2008 2:37,Midday,-6.2,-61.487,136.650,,,,
11/3/2008 11:43,11/3/2008 17:23,11/3/2008 14:33,Midnight,-6.2,-61.505,137.651,11/3/2008 8:35,2008-11-03 17:44,-61.496,137.150
11/3/2008 17:23,11/4/2008 11:59,11/4/2008 2:41,Midday,-6.2,-62.205,135.652,,,,
11/4/2008 11:59,11/4/2008 17:08,11/4/2008 14:34,Midnight,-6.2,-62.555,137.405,11/4/2008 8:38,2008-11-04 17:44,-62.380,136.528
11/4/2008 17:08,11/5/2008 11:40,11/5/2008 2:24,Midday,-6.2,-61.640,139.908,,,,
11/5/2008 11:40,11/5/2008 16:25,11/5/2008 14:03,Midnight,-6.2,-63.190,145.162,11/5/2008 8:14,2008-11-05 17:44,-62.415,142.535
11/5/2008 16:25,11/6/2008 11:02,11/6/2008 1:44,Midday,-6.2,-61.570,149.917,,,,
11/6/2008 11:02,11/6/2008 16:24,11/6/2008 13:43,Midnight,-6.2,-61.290,150.173,11/6/2008 7:44,2008-11-06 17:44,-61.430,150.045
11/6/2008 16:24,11/7/2008 10:49,11/7/2008 1:37,Midday,-6.2,-60.610,151.679,,,,
11/7/2008 10:49,11/7/2008 16:14,11/7/2008 13:32,Midnight,-6.2,-60.740,152.937,11/7/2008 7:34,2008-11-07 17:44,-60.675,152.308
11/7/2008 16:14,11/8/2008 11:59,11/8/2008 2:07,Midday,-6.2,-63.583,144.196,,,,
11/8/2008 11:59,11/8/2008 15:37,11/8/2008 13:48,Midnight,-6.2,-64.386,148.955,11/8/2008 7:57,2008-11-08 17:44,-63.985,146.575
11/8/2008 15:37,11/9/2008 13:52,11/9/2008 2:45,Midday,-6.2,-66.431,134.716,,,,
11/9/2008 13:52,11/9/2008 17:38,11/9/2008 15:45,Midnight,-6.2,-63.831,119.728,11/9/2008 9:15,2008-11-09 17:44,-65.131,127.222
11/9/2008 17:38,11/10/2008 14:04,11/10/2008 3:51,Midday,-6.2,-64.106,118.240,,,,
11/10/2008 14:04,11/10/2008 18:15,11/10/2008 16:10,Midnight,-6.2,-62.721,113.504,11/10/2008 10:00,2008-11-10 17:44,-63.414,115.872
11/10/2008 18:15,11/11/2008 14:27,11/11/2008 4:21,Midday,-6.2,-63.408,110.768,,,,
11/11/2008 14:27,11/11/2008 18:05,11/11/2008 16:16,Midnight,-6.2,-63.439,112.033,11/11/2008 10:19,2008-11-11 17:44,-63.424,111.400
11/11/2008 18:05,11/12/2008 14:04,11/12/2008 4:04,Midday,-6.2,-62.684,115.048,,,,
11/12/2008 14:04,11/12/2008 19:04,11/12/2008 16:34,Midnight,-6.2,-60.244,107.565,11/12/2008 10:19,2008-11-12 17:45,-61.464,111.307
11/12/2008 19:04,11/13/2008 14:32,11/13/2008 4:48,Midday,-6.2,-61.326,104.083,,,,
11/13/2008 14:32,11/13/2008 18:33,11/13/2008 16:33,Midnight,-6.2,-62.140,107.851,11/13/2008 10:41,2008-11-13 17:44,-61.733,105.967
11/13/2008 18:33,11/14/2008 14:27,11/14/2008 4:30,Midday,-6.2,-61.957,108.620,,,,
11/14/2008 14:27,11/14/2008 18:54,11/14/2008 16:41,Midnight,-6.2,-60.946,105.891,11/14/2008 10:36,2008-11-14 17:45,-61.451,107.256
11/14/2008 18:54,11/15/2008 14:14,11/15/2008 4:34,Midday,-6.2,-60.418,107.662,,,,
11/15/2008 14:14,11/15/2008 18:56,11/15/2008 16:35,Midnight,-6.2,-60.110,107.434,11/15/2008 10:35,2008-11-15 17:45,-60.264,107.548
11/15/2008 18:56,11/16/2008 14:03,11/16/2008 4:30,Midday,-6.2,-59.623,108.706,,,,
11/16/2008 14:03,11/16/2008 18:54,11/16/2008 16:29,Midnight,-6.2,-59.403,108.980,11/16/2008 10:29,2008-11-16 17:45,-59.513,108.843
11/16/2008 18:54,11/17/2008 14:27,11/17/2008 4:41,Midday,-6.2,-60.396,106.005,,,,
11/17/2008 14:27,11/17/2008 18:47,11/17/2008 16:37,Midnight,-6.2,-60.405,107.030,11/17/2008 10:39,2008-11-17 17:45,-60.400,106.518
11/17/2008 18:47,11/18/2008 14:07,11/18/2008 4:27,Midday,-6.2,-59.571,109.556,,,,
11/18/2008 14:07,11/18/2008 19:05,11/18/2008 16:36,Midnight,-6.2,-58.580,107.334,11/18/2008 10:32,2008-11-18 17:46,-59.075,108.445
11/18/2008 19:05,11/19/2008 14:22,11/19/2008 4:44,Midday,-6.2,-59.215,105.362,,,,
11/19/2008 14:22,11/19/2008 18:54,11/19/2008 16:38,Midnight,-6.2,-59.421,106.891,11/19/2008 10:41,2008-11-19 17:46,-59.318,106.126
11/19/2008 18:54,11/20/2008 14:23,11/20/2008 4:39,Midday,-6.2,-59.443,106.670,,,,
11/20/2008 14:23,11/20/2008 18:37,11/20/2008 16:30,Midnight,-6.2,-59.850,108.950,11/20/2008 10:35,2008-11-20 17:46,-59.646,107.810
11/20/2008 18:37,11/21/2008 14:51,11/21/2008 4:44,Midday,-6.2,-60.730,105.482,,,,
11/21/2008 14:51,11/21/2008 18:53,11/21/2008 16:52,Midnight,-6.2,-60.022,103.515,11/21/2008 10:48,2008-11-21 17:46,-60.376,104.499
11/21/2008 18:53,11/22/2008 14:44,11/22/2008 4:48,Midday,-6.2,-59.696,104.548,,,,
11/22/2008 14:44,11/22/2008 18:20,11/22/2008 16:32,Midnight,-6.2,-60.607,108.581,11/22/2008 10:40,2008-11-22 17:46,-60.152,106.564
11/22/2008 18:20,11/23/2008 15:00,11/23/2008 4:40,Midday,-6.2,-61.009,106.616,,,,
11/23/2008 15:00,11/23/2008 18:36,11/23/2008 16:48,Midnight,-6.2,-60.382,104.652,11/23/2008 10:44,2008-11-23 17:47,-60.696,105.634
11/23/2008 18:36,11/24/2008 15:07,11/24/2008 4:52,Midday,-6.2,-60.570,103.689,,,,
11/24/2008 15:07,11/24/2008 18:34,11/24/2008 16:51,Midnight,-6.2,-60.395,103.976,11/24/2008 10:51,2008-11-24 17:46,-60.482,103.832
11/24/2008 18:34,11/25/2008 15:34,11/25/2008 5:04,Midday,-6.2,-61.074,100.764,,,,
11/25/2008 15:34,11/25/2008 18:15,11/25/2008 16:55,Midnight,-6.2,-61.299,103.052,11/25/2008 10:59,2008-11-25 17:47,-61.187,101.908
11/25/2008 18:15,11/26/2008 15:20,11/26/2008 4:48,Midday,-6.2,-61.011,104.841,,,,
11/26/2008 15:20,11/26/2008 18:08,11/26/2008 16:44,Midnight,-6.2,-60.979,105.881,11/26/2008 10:46,2008-11-26 17:47,-60.995,105.361
11/26/2008 18:08,11/27/2008 15:44,11/27/2008 4:56,Midday,-6.2,-61.427,102.923,,,,
11/27/2008 15:44,11/27/2008 18:31,11/27/2008 17:07,Midnight,-6.2,-60.830,100.215,11/27/2008 11:02,2008-11-27 17:48,-61.129,101.569
11/27/2008 18:31,11/28/2008 16:22,11/28/2008 5:27,Midday,-6.2,-61.512,95.259,,,,
11/28/2008 16:22,11/28/2008 18:48,11/28/2008 17:35,Midnight,-6.2,-61.045,93.303,11/28/2008 11:31,2008-11-28 17:48,-61.278,94.281
11/28/2008 18:48,11/29/2008 16:48,11/29/2008 5:48,Midday,-6.2,-61.456,90.097,,,,
11/29/2008 16:48,11/29/2008 18:18,11/29/2008 17:33,Midnight,-6.2,-61.694,93.891,11/29/2008 11:41,2008-11-29 17:49,-61.575,91.994
11/29/2008 19:05,11/30/2008 16:50,11/30/2008 5:58,Midday,,-60.966,87.599,,,,
11/30/2008 16:50,11/30/2008 18:42,11/30/2008 17:46,Midnight,,-61.251,90.540,11/30/2008 11:52,2008-11-30 17:48,-61.109,89.070
11/30/2008 18:42,12/1/2008 16:43,12/1/2008 5:42,Midday,,-61.056,91.558,,,,
12/1/2008 16:43,12/1/2008 18:52,12/1/2008 17:47,Midnight,,-60.835,90.427,12/1/2008 11:45,2008-12-01 17:49,-60.945,90.993
12/1/2008 18:52,12/2/2008 17:01,12/2/2008 5:56,Midday,,-61.037,88.130,,,,
12/2/2008 17:01,12/2/2008 18:26,12/2/2008 17:44,Midnight,,-61.282,91.413,,,,
12/2/2008 18:26,12/3/2008 16:29,12/3/2008 5:28,Midday,,-60.807,95.462,,,,
12/3/2008 16:29,12/3/2008 18:20,12/3/2008 17:25,Midnight,,-60.827,96.251,,,,
12/3/2008 18:20,12/4/2008 16:00,12/4/2008 5:10,Midday,,-60.289,99.945,,,,
12/4/2008 16:00,12/4/2008 19:06,12/4/2008 17:33,Midnight,,-59.230,94.216,12/4/2008 11:22,2008-12-04 17:50,-59.760,97.081
12/4/2008 19:06,12/5/2008 16:19,12/5/2008 5:43,Midday,,-59.608,91.875,,,,
12/5/2008 16:19,12/5/2008 18:35,12/5/2008 17:27,Midnight,,-60.162,95.753,12/5/2008 11:35,2008-12-05 17:50,-59.885,93.814
12/5/2008 18:35,12/6/2008 15:59,12/6/2008 5:17,Midday,,-59.712,98.310,,,,
12/6/2008 15:59,12/6/2008 18:40,12/6/2008 17:20,Midnight,,-59.562,97.778,12/6/2008 11:19,2008-12-06 17:51,-59.637,98.044
12/6/2008 18:40,12/7/2008 15:40,12/7/2008 5:10,Midday,,-59.061,100.202,,,,
12/7/2008 15:40,12/7/2008 19:05,12/7/2008 17:23,Midnight,,-58.358,97.165,12/7/2008 11:16,2008-12-07 17:51,-58.710,98.684
12/7/2008 19:05,12/8/2008 16:09,12/8/2008 5:37,Midday,,-59.037,93.672,,,,
12/8/2008 16:09,12/8/2008 19:06,12/8/2008 17:37,Midnight,,-58.960,93.552,12/8/2008 11:37,2008-12-08 17:52,-58.999,93.612
12/8/2008 19:06,12/9/2008 15:58,12/9/2008 5:32,Midday,,-58.639,94.908,,,,
12/9/2008 15:58,12/9/2008 18:39,12/9/2008 17:19,Midnight,,-59.243,98.350,12/9/2008 11:26,2008-12-09 17:52,-58.941,96.629
12/9/2008 18:39,12/10/2008 15:42,12/10/2008 5:10,Midday,,-58.811,100.469,,,,
12/10/2008 15:42,12/10/2008 18:23,12/10/2008 17:02,Midnight,,-59.153,102.588,12/10/2008 11:06,2008-12-10 17:52,-58.982,101.529
12/10/2008 18:23,12/11/2008 16:07,12/11/2008 5:15,Midday,,-59.602,99.459,,,,
12/11/2008 16:07,12/11/2008 18:30,12/11/2008 17:19,Midnight,,-59.441,98.634,12/11/2008 11:17,2008-12-11 17:53,-59.522,99.047
12/11/2008 18:30,12/12/2008 16:07,12/12/2008 5:19,Midday,,-59.395,98.692,,,,
12/12/2008 16:07,12/12/2008 18:23,12/12/2008 17:15,Midnight,,-59.496,99.634,12/12/2008 11:17,2008-12-12 17:53,-59.446,99.163
12/12/2008 18:23,12/13/2008 16:12,12/13/2008 5:18,Midday,,-59.543,99.051,,,,
12/13/2008 16:12,12/13/2008 18:40,12/13/2008 17:26,Midnight,,-59.208,96.988,12/13/2008 11:22,2008-12-13 17:54,-59.376,98.020
12/13/2008 18:40,12/14/2008 16:38,12/14/2008 5:39,Midday,,-59.616,93.899,,,,
12/14/2008 16:38,12/14/2008 18:15,12/14/2008 17:26,Midnight,,-59.944,97.049,12/14/2008 11:32,2008-12-14 17:54,-59.780,95.474
12/14/2008 18:15,12/15/2008 16:27,12/15/2008 5:21,Midday,,-59.777,98.401,,,,
12/15/2008 16:27,12/15/2008 18:40,12/15/2008 17:33,Midnight,,-59.373,95.370,12/15/2008 11:27,2008-12-15 17:55,-59.575,96.886
12/15/2008 18:40,12/16/2008 16:02,12/16/2008 5:21,Midday,,-58.862,98.555,,,,
12/16/2008 16:02,12/16/2008 18:47,12/16/2008 17:25,Midnight,,-58.697,97.733,12/16/2008 11:23,2008-12-16 17:55,-58.780,98.144
12/16/2008 18:47,12/17/2008 16:42,12/17/2008 5:45,Midday,,-59.439,92.795,,,,
12/17/2008 16:42,12/17/2008 19:04,12/17/2008 17:53,Midnight,,-59.121,90.651,12/17/2008 11:49,2008-12-17 17:56,-59.280,91.723
12/17/2008 19:04,12/18/2008 16:19,12/18/2008 5:42,Midday,,-58.623,93.586,,,,
12/18/2008 16:19,12/18/2008 18:47,12/18/2008 17:33,Midnight,,-58.992,95.853,12/18/2008 11:37,2008-12-18 17:56,-58.808,94.720
12/18/2008 18:47,12/19/2008 15:52,12/19/2008 5:19,Midday,,-58.370,99.362,,,,
12/19/2008 15:52,12/19/2008 18:57,12/19/2008 17:25,Midnight,,-58.109,98.101,12/19/2008 11:22,2008-12-19 17:57,-58.240,98.732
12/19/2008 18:57,12/20/2008 16:24,12/20/2008 5:40,Midday,,-58.829,94.191,,,,
12/20/2008 16:24,12/20/2008 18:33,12/20/2008 17:28,Midnight,,-59.298,97.342,12/20/2008 11:34,2008-12-20 17:57,-59.064,95.767
12/20/2008 18:33,12/21/2008 16:53,12/21/2008 5:43,Midday,,-59.732,93.680,,,,
12/21/2008 16:53,12/21/2008 18:54,12/21/2008 17:54,Midnight,,-59.437,91.095,12/21/2008 11:48,2008-12-21 17:58,-59.585,92.388
12/21/2008 18:54,12/22/2008 16:34,12/22/2008 5:44,Midday,,-59.102,93.556,,,,
12/22/2008 16:34,12/22/2008 19:08,12/22/2008 17:51,Midnight,,-58.839,91.852,12/22/2008 11:47,2008-12-22 17:58,-58.971,92.704
